GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Gene.name
ENSG00000159592,1,46092976,46152302,117,18,329339,2.9741,0.0014693,GPBP1L1
ENSG00000248528,5,92242887,92275298,23,9,300331,2.9716,0.0014813,CTC-458G6.2
ENSG00000213719,6,31698358,31707540,19,10,352123,2.9702,0.0014881,CLIC1
ENSG00000178149,3,49052921,49058684,5,3,222475,2.9683,0.0014972,DALRD3
ENSG00000206939,3,70857501,70857603,7,2,292074,2.9674,0.0015019,RNU6-281P
ENSG00000178795,11,76927603,76998463,49,12,308031,2.9594,0.0015413,GDPD4
ENSG00000259672,15,63391069,63402602,36,10,333592,2.9594,0.0015413,RP11-69G7.1
ENSG00000204918,13,57721622,57724643,31,6,353734,2.9578,0.0015493,PRR20B
ENSG00000236468,1,199356269,199357603,23,6,350294,2.9574,0.0015513,RP11-104D3.2
ENSG00000248858,8,93711970,93891730,193,41,337578,2.9534,0.0015715,RP11-100L22.2
ENSG00000145022,3,49449639,49453908,8,3,356647,2.9518,0.0015795,TCTA
ENSG00000228156,20,31169765,31181702,9,3,343453,2.9493,0.0015924,RP11-410N8.1
ENSG00000105717,19,19672522,19729725,2,1,352986,2.9485,0.0015968,PBX4
ENSG00000008517,16,3115298,3119820,24,10,282427,2.9482,0.0015981,IL32
ENSG00000226829,7,67615270,67753220,137,34,327790,2.9447,0.0016162,RP5-945F2.3
ENSG00000196296,16,28889726,28915830,24,7,345366,2.9439,0.0016208,ATP2A1
ENSG00000264943,17,28951431,28952512,10,2,319058,2.9428,0.0016265,SH3GL1P2
ENSG00000270828,6,146058047,146058309,3,1,354764,2.9422,0.0016297,RP3-466P17.2
ENSG00000184672,8,85095502,85834079,27,13,269763,2.9419,0.001631,RALYL
ENSG00000238832,7,107243808,107243952,6,2,356938,2.9397,0.0016426,snoU109
ENSG00000171033,8,79428374,79517502,144,20,337420,2.9396,0.0016433,PKIA
ENSG00000146802,7,112402437,112430647,15,4,317093,2.9388,0.0016477,TMEM168
ENSG00000177447,11,27827990,27828543,23,6,352747,2.9374,0.0016547,CBX3P1
ENSG00000250618,7,57877702,57877903,8,3,301374,2.9371,0.0016563,RP11-548K12.9
ENSG00000226044,10,48324788,48332197,7,4,231583,2.934,0.0016731,RP11-463P17.1
ENSG00000253946,5,165332131,165332613,9,4,322239,2.9333,0.0016769,CTC-425K20.1
ENSG00000173157,12,43747669,43945724,184,44,326650,2.9284,0.0017037,ADAMTS20
ENSG00000100604,14,93389425,93401638,127,20,324251,2.9275,0.0017086,CHGA
ENSG00000159256,21,37692487,37748944,201,24,335632,2.9261,0.0017162,MORC3
ENSG00000254870,6,31497996,31514359,16,8,267101,2.9238,0.0017291,ATP6V1G2-DDX39B
ENSG00000251774,3,12556205,12556306,8,2,336096,2.9237,0.0017297,RNU6-377P
ENSG00000234716,7,56645541,56646559,54,7,351210,2.9222,0.0017378,RP11-760D2.9
ENSG00000177519,2,154333852,154335322,254,36,330581,2.9185,0.0017586,RPRM
ENSG00000070759,1,45809555,45956838,63,15,334328,2.9151,0.0017777,TESK2
ENSG00000226913,3,49586739,49591799,15,5,332417,2.9148,0.0017796,BSN-AS2
ENSG00000136866,9,115800660,115819039,111,32,335980,2.9146,0.001781,ZFP37
ENSG00000230271,7,57832290,57832905,9,4,300312,2.9144,0.0017818,RP11-548K12.5
ENSG00000197557,2,178477720,178483694,44,7,324828,2.914,0.0017844,TTC30A
ENSG00000232447,13,85095860,85098050,20,4,338208,2.9138,0.0017853,MTND5P3
ENSG00000245573,11,27528385,27719721,126,28,335700,2.9124,0.0017932,BDNF-AS
ENSG00000117472,1,46640759,46651630,42,7,332516,2.9118,0.0017968,TSPAN1
ENSG00000135336,6,88299785,88377171,15,6,326764,2.9096,0.0018096,ORC3
ENSG00000253021,19,44589366,44589456,8,1,354237,2.9087,0.0018149,RNU6-902P
ENSG00000002330,11,64037302,64052141,18,6,332604,2.9081,0.0018181,BAD
ENSG00000117650,1,211831999,211848972,15,6,332501,2.9044,0.00184,NEK2
ENSG00000197893,10,115348475,115423886,42,13,349828,2.9042,0.0018411,NRAP
ENSG00000196636,7,96745902,96811075,452,27,325771,2.9037,0.001844,ACN9
ENSG00000253371,8,93512811,93522044,93,26,314982,2.9026,0.0018506,RP11-587H10.1
ENSG00000181315,6,26634611,26659980,72,15,337700,2.901,0.0018599,ZNF322
ENSG00000232871,19,49183338,49184277,28,8,348761,2.8998,0.001867,SEC1P
ENSG00000223704,22,27254597,27261749,66,16,329484,2.8994,0.0018693,RP1-90L6.2
ENSG00000166682,11,113558272,113577095,31,12,297979,2.8982,0.0018768,TMPRSS5
ENSG00000199701,8,95725943,95726040,34,7,320014,2.897,0.0018837,Y_RNA
ENSG00000264835,19,49187292,49187563,2,1,355898,2.8968,0.0018851,RN7SL345P
ENSG00000176020,3,49754267,49757128,3,2,333468,2.8921,0.0019131,AMIGO3
ENSG00000242439,17,29157919,29158336,12,2,330665,2.8893,0.0019305,CTD-2349P21.1
ENSG00000246334,5,176865504,176874700,8,2,345309,2.8891,0.0019319,PRR7-AS1
ENSG00000200601,1,74215200,74215306,7,3,347302,2.8889,0.0019327,RNA5SP50
ENSG00000270116,21,38473114,38473643,9,5,313934,2.8886,0.0019348,AP001429.1
ENSG00000162623,1,75198836,75232358,208,30,332763,2.8884,0.0019358,TYW3
ENSG00000079257,3,158384203,158390482,19,4,321852,2.8873,0.001943,LXN
ENSG00000224475,7,96830020,96830795,116,16,305664,2.8871,0.0019438,AC073900.4
ENSG00000221362,4,161925029,161925110,1,1,355999,2.8847,0.001959,AC106860.1
ENSG00000068078,4,1795034,1810599,70,23,290808,2.8845,0.0019603,FGFR3
ENSG00000185177,7,57187321,57207571,93,12,318930,2.884,0.0019636,ZNF479
ENSG00000226261,2,203200747,203201450,3,1,357017,2.8829,0.0019702,AC064836.3
ENSG00000138315,10,74653339,74692791,26,6,344258,2.8811,0.0019814,OIT3
ENSG00000228597,13,85094238,85095703,19,4,341023,2.8766,0.0020102,MTND4P1
ENSG00000226075,7,62693413,62694623,462,50,328231,2.8741,0.0020258,PHKG1P1
ENSG00000019102,11,124617368,124622134,83,9,329588,2.8715,0.0020428,VSIG2
ENSG00000220773,6,54489403,54490286,15,7,345236,2.8687,0.0020611,RP3-334F4.1
ENSG00000236523,1,203224871,203225603,58,12,327013,2.8685,0.0020621,NPM1P40
ENSG00000224763,1,211833531,211834619,8,3,356883,2.868,0.0020655,FDPSP8
ENSG00000058091,7,90225811,90839905,531,75,314708,2.8676,0.0020681,CDK14
ENSG00000270569,2,57656683,57657828,21,4,353633,2.867,0.002072,RP11-127H13.1
ENSG00000212191,4,179607040,179607110,42,7,337168,2.8658,0.00208,SNORD65
ENSG00000264715,17,28339051,28339136,8,3,281136,2.8656,0.002081,AC104996.1
ENSG00000138069,2,65313989,65357240,10,5,326063,2.8631,0.0020977,RAB1A
ENSG00000250921,5,4135795,4143761,204,44,328780,2.8616,0.0021073,CTD-2008N3.1
ENSG00000248692,4,62937470,63031272,25,7,332091,2.861,0.0021118,RP11-84A1.3
ENSG00000235268,11,94758422,94760760,45,15,279966,2.8594,0.0021223,KDM4E
ENSG00000265876,7,18033058,18033123,1,1,353208,2.8588,0.002126,AC080080.1
ENSG00000131188,5,176873796,176883287,5,1,354483,2.8572,0.0021372,PRR7
ENSG00000124508,6,26383324,26395102,109,17,273517,2.8552,0.0021506,BTN2A2
ENSG00000237162,2,63167051,63167417,5,2,297728,2.8551,0.0021513,RP11-443F16.1
ENSG00000177098,11,118004092,118023603,96,27,324041,2.8525,0.0021688,SCN4B
ENSG00000240882,3,120025573,120026799,7,3,347090,2.8507,0.002181,RP11-174O3.1
ENSG00000155254,10,99473481,99477909,9,4,321445,2.8501,0.0021853,MARVELD1
ENSG00000255530,8,146230947,146231292,3,2,356494,2.8493,0.0021907,RP5-1047A19.6
ENSG00000254357,8,56429799,56433536,37,7,343622,2.8454,0.0022175,RP11-628E19.2
ENSG00000178952,16,28853732,28857729,4,2,338469,2.8422,0.0022405,TUFM
ENSG00000184304,14,30045685,30396948,240,59,327763,2.8417,0.0022434,PRKD1
ENSG00000163412,3,71724567,71803924,90,27,309394,2.8405,0.0022519,EIF4E3
ENSG00000229258,1,212003188,212027045,12,6,325673,2.8377,0.0022722,RP11-552D8.1
ENSG00000159377,1,151372010,151374420,8,2,339322,2.8349,0.002292,PSMB4
ENSG00000253892,8,49569820,49571454,27,11,336161,2.8341,0.002298,RP11-770E5.2
ENSG00000250148,5,60039390,60040797,31,11,319606,2.8335,0.0023018,KRT8P31
ENSG00000091137,7,107301080,107358254,44,9,344464,2.8324,0.0023102,SLC26A4
ENSG00000207961,14,101526910,101527011,7,3,301788,2.8313,0.0023179,MIR496
ENSG00000173442,11,65343509,65360121,49,13,314562,2.8308,0.0023219,EHBP1L1
ENSG00000172803,11,65601112,65621172,26,9,341696,2.8236,0.0023743,SNX32
ENSG00000173039,11,65421067,65430565,105,28,318913,2.8225,0.0023827,RELA
ENSG00000147614,8,87111066,87166457,40,9,301170,2.8222,0.002385,ATP6V0D2
ENSG00000221637,4,134482011,134482089,52,12,336388,2.8211,0.0023931,AC105252.1
ENSG00000163320,3,88101094,88199035,43,9,335625,2.8197,0.0024037,CGGBP1
ENSG00000263427,17,7959543,7960939,16,7,310183,2.8193,0.0024068,RP11-599B13.3
ENSG00000207646,14,101515887,101515983,5,2,355551,2.8169,0.0024241,MIR655
ENSG00000187094,3,42299317,42307699,175,37,277781,2.8156,0.0024343,CCK
ENSG00000199545,5,138635541,138635657,1,1,296707,2.8152,0.002437,RNA5SP195
ENSG00000273196,2,85614197,85614269,12,4,255325,2.8138,0.0024476,RP11-717A5.2
ENSG00000259003,14,23025534,23027939,59,20,322921,2.8138,0.0024479,AE000662.92
ENSG00000253449,5,157652360,157661384,5,3,355122,2.8102,0.0024752,CTC-436K13.6
ENSG00000231852,6,32006042,32009447,11,6,269127,2.81,0.0024771,CYP21A2
ENSG00000265334,17,29161343,29190046,9,2,356545,2.8082,0.0024913,CTD-2349P21.11
ENSG00000197429,1,46164383,46216321,74,8,325911,2.806,0.0025082,IPP
ENSG00000249288,22,17126585,17127471,40,10,289228,2.8047,0.0025178,SLC25A15P5
ENSG00000066322,1,43829068,43833745,50,16,306348,2.8047,0.0025184,ELOVL1
ENSG00000014216,11,64948665,64979477,88,27,287174,2.8004,0.002552,CAPN1
ENSG00000256321,12,23252302,23344521,23,9,348906,2.7994,0.00256,RP11-153K16.1
ENSG00000183763,3,49866032,49894007,27,8,342203,2.7994,0.0025602,TRAIP
ENSG00000279243,11,65254712,65255607,18,7,347604,2.798,0.0025709,NA
ENSG00000227331,2,159404937,159405736,9,4,352992,2.7951,0.0025942,AC005042.2
ENSG00000168065,11,64323098,64340347,35,13,311514,2.794,0.0026032,SLC22A11
ENSG00000268861,19,7447720,7537363,22,8,330515,2.7933,0.0026088,CTD-2207O23.3
ENSG00000090530,3,189674517,189840226,502,80,336181,2.7931,0.0026104,LEPREL1
ENSG00000268040,21,47347679,47352477,1,1,357072,2.793,0.002611,PRED62
ENSG00000136044,12,105567074,105630016,157,21,337997,2.7924,0.0026159,APPL2
ENSG00000271355,1,47949370,47949834,9,3,354946,2.7914,0.0026241,RP4-666O22.3
ENSG00000177679,7,75831218,75916603,258,41,310680,2.7903,0.0026329,SRRM3
ENSG00000279756,16,23765010,23767260,9,4,315576,2.787,0.0026601,NA
ENSG00000216740,10,66585329,66586336,9,3,356279,2.7859,0.0026694,ANXA2P3
ENSG00000271071,6,26612131,26613337,55,12,332762,2.7854,0.0026728,RP11-457M11.6
ENSG00000242320,18,53303064,53303541,9,4,323882,2.7844,0.0026815,RPL21P126
ENSG00000065600,1,212537273,212588243,126,40,310789,2.7835,0.0026887,TMEM206
ENSG00000213650,7,56635599,56636551,25,8,302282,2.7819,0.002702,RP11-760D2.7
ENSG00000215819,1,214705538,214706810,6,2,355577,2.7805,0.0027142,KRT18P12
ENSG00000199331,9,111804666,111804767,6,4,307987,2.7795,0.0027223,Y_RNA
ENSG00000255084,11,78244222,78269611,40,9,336914,2.7773,0.0027409,RP11-843A23.1
ENSG00000265606,1,19209696,19209769,5,2,336597,2.7744,0.0027656,MIR4695
ENSG00000132383,17,1733278,1802848,107,20,316092,2.773,0.0027772,RPA1
ENSG00000161999,16,731671,734439,10,4,318151,2.7727,0.0027793,JMJD8
ENSG00000086015,1,46269285,46501796,297,29,324190,2.7703,0.0027999,MAST2
ENSG00000212190,17,29188861,29188956,6,3,344284,2.7701,0.0028019,RNU6-298P
ENSG00000007237,17,9813926,10101868,486,107,321970,2.7697,0.0028057,GAS7
ENSG00000187103,6,146492451,146492983,5,2,354932,2.7691,0.0028107,FUNDC2P3
ENSG00000141564,17,78518677,78940168,730,74,328758,2.7675,0.0028248,RPTOR
ENSG00000221891,4,165850646,165851103,20,4,351059,2.7661,0.0028365,FAM218BP
ENSG00000176909,19,49215999,49222978,22,4,337828,2.7656,0.0028406,MAMSTR
ENSG00000175509,2,114425055,114426198,10,5,268791,2.7655,0.0028416,RP11-395L14.13
ENSG00000175497,2,115199876,116603328,73,25,326625,2.7646,0.0028496,DPP10
ENSG00000183977,3,20026872,20053822,106,29,303753,2.7644,0.0028515,PP2D1
ENSG00000075711,3,196769431,197026171,1164,118,325811,2.7632,0.0028616,DLG1
ENSG00000154914,17,9548854,9633008,22,7,298415,2.7621,0.0028715,USP43
ENSG00000053328,6,110567131,110679475,160,25,341325,2.7619,0.0028735,METTL24
ENSG00000255857,12,120639094,120650941,8,4,300671,2.7617,0.0028755,PXN-AS1
ENSG00000249867,11,28724162,29085368,107,27,323191,2.7603,0.0028871,RP11-115J23.1
ENSG00000238995,11,82554927,82555027,1,1,286429,2.76,0.00289,snoU13
ENSG00000140961,16,83982672,83999937,50,6,308416,2.76,0.0028905,OSGIN1
ENSG00000259130,14,21338437,21341751,47,11,315768,2.7586,0.0029026,RP11-219E7.3
ENSG00000265472,18,65375166,65375483,9,4,356660,2.7585,0.0029038,RP11-28O3.1
ENSG00000227379,20,25348911,25349402,32,9,330738,2.7569,0.0029174,PPIAP2
ENSG00000167941,17,41831099,41836156,37,6,327200,2.7567,0.002919,SOST
ENSG00000232161,7,57830672,57830879,17,4,338012,2.7552,0.0029331,RP11-548K12.7
ENSG00000265240,18,65497908,65499204,19,7,340850,2.7551,0.0029338,RP11-638L3.2
ENSG00000207978,14,101526092,101526175,5,2,295302,2.755,0.0029344,MIR154
ENSG00000253137,8,85591033,85592077,16,8,218406,2.7484,0.0029945,RP11-509P12.1
ENSG00000275771,15,102477794,102478673,1,1,286429,2.7472,0.003005,NA
ENSG00000212534,2,203141154,203141241,5,2,299746,2.7458,0.0030186,SNORD70
ENSG00000244391,12,94754996,94755300,4,2,355570,2.7457,0.0030187,RN7SL330P
ENSG00000164062,3,49711435,49721396,32,8,335268,2.7455,0.003021,APEH
ENSG00000173572,19,56403065,56443702,40,7,297623,2.7416,0.0030568,NLRP13
ENSG00000180083,20,44277202,44298909,16,4,337902,2.7415,0.0030576,WFDC11
ENSG00000198156,16,28353876,28374829,229,39,329342,2.74,0.0030721,NPIPB6
ENSG00000251266,4,59850000,59912677,109,26,325714,2.7313,0.0031543,RP11-340A13.2
ENSG00000273957,5,99724557,99725642,303,39,337465,2.7304,0.003163,NA
ENSG00000242705,3,88997292,89000078,87,25,329318,2.728,0.0031861,NARG2P2
ENSG00000176927,17,28256921,28435470,47,10,335241,2.7279,0.0031869,EFCAB5
ENSG00000130997,4,2073645,2243848,719,88,326787,2.7264,0.0032019,POLN
ENSG00000100403,22,41697526,41756151,53,9,308834,2.7261,0.0032044,ZC3H7B
ENSG00000168010,11,72525353,72554719,53,16,295367,2.7253,0.0032122,ATG16L2
ENSG00000223431,21,45892778,45893622,3,1,333110,2.7253,0.0032122,MTND6P21
ENSG00000279486,11,6806248,6807245,18,2,355798,2.7248,0.0032172,NA
ENSG00000143393,1,151264273,151300191,7,4,352782,2.7246,0.0032192,PI4KB
ENSG00000105559,19,49340354,49371889,46,12,304417,2.7231,0.0032339,PLEKHA4
ENSG00000235141,10,7337068,7337252,6,2,355432,2.721,0.003254,COX6CP17
ENSG00000234189,2,22539925,22540116,37,9,340959,2.7204,0.0032605,AC099799.1
ENSG00000238427,3,160190136,160190204,5,2,355252,2.7203,0.0032613,RNU7-136P
ENSG00000115934,12,23334268,23404433,36,7,310300,2.7196,0.0032676,RP11-153K16.2
ENSG00000277241,3,177418134,177418860,38,12,312443,2.7195,0.0032688,NA
ENSG00000171722,1,162342993,162346660,20,10,319033,2.7192,0.0032723,C1orf111
ENSG00000254450,11,111687938,111699936,7,3,252151,2.7183,0.0032806,ALG9-IT1
ENSG00000233593,1,91248540,91317214,69,23,315340,2.7171,0.0032927,RP4-665J23.1
ENSG00000158315,1,39351479,39407471,204,54,321904,2.7148,0.0033155,RHBDL2
ENSG00000125266,13,107142079,107187462,167,32,331437,2.7143,0.0033211,EFNB2
ENSG00000237670,2,17151301,17155764,7,2,336046,2.7107,0.0033574,AC080094.1
ENSG00000105701,19,18642561,18654470,33,16,297815,2.7106,0.0033585,FKBP8
ENSG00000247828,5,87564712,87732502,351,48,308284,2.7104,0.00336,TMEM161B-AS1
ENSG00000164253,5,76726758,76788421,134,41,303767,2.7097,0.0033671,WDR41
ENSG00000220581,6,27001214,27002089,23,9,336117,2.7084,0.0033805,VN1R12P
ENSG00000222764,6,141807278,141807549,9,4,321658,2.7075,0.00339,RN7SKP106
ENSG00000188322,16,28303840,28335170,223,36,310442,2.7067,0.0033979,SBK1
ENSG00000233219,7,33908113,33913843,74,21,325461,2.7066,0.0033985,RP11-89N17.3
ENSG00000261054,15,99669037,99672011,16,7,278373,2.7065,0.0033993,RP11-6O2.4
ENSG00000250462,17,28956698,28964484,5,2,340797,2.7044,0.0034218,LRRC37BP1
ENSG00000197857,19,12382627,12405702,13,2,356777,2.7041,0.0034241,ZNF44
ENSG00000205636,9,13927970,13945609,106,20,337704,2.7037,0.0034285,LINC00583
ENSG00000224462,1,207338841,207357255,6,2,344277,2.7026,0.00344,C4BPAP1
ENSG00000274090,13,56109832,56157659,38,6,315773,2.7014,0.0034528,NA
ENSG00000170579,18,3496030,4455335,1333,181,326270,2.701,0.0034567,DLGAP1
ENSG00000267382,18,58279006,58321856,73,22,263629,2.6989,0.0034786,RP11-325K19.2
ENSG00000207701,8,9599182,9599278,10,3,356486,2.6982,0.0034861,MIR597
ENSG00000161647,17,41878167,41910538,11,3,302955,2.6978,0.0034902,MPP3
ENSG00000212532,6,51329488,51329563,25,10,319930,2.6967,0.0035011,SNORD66
ENSG00000188263,22,50432942,50451088,103,23,319411,2.6965,0.0035038,IL17REL
ENSG00000252743,6,31724728,31724830,7,2,314014,2.6937,0.0035337,RNU6-850P
ENSG00000249984,5,92011663,92023961,55,19,330523,2.6936,0.0035348,CTC-529L17.2
ENSG00000112249,6,100956070,101329240,297,60,322489,2.6935,0.0035352,ASCC3
ENSG00000235742,10,118783185,118783362,2,1,323577,2.6914,0.0035577,RP11-5G18.2
ENSG00000280096,18,32661973,32662206,5,2,273848,2.6908,0.0035644,NA
ENSG00000236907,7,57877307,57877718,9,4,306610,2.6877,0.0035976,RP11-548K12.3
ENSG00000253307,8,142262385,142263391,13,5,323285,2.686,0.0036153,RP11-10J21.4
ENSG00000254286,8,127570120,127725660,19,6,337435,2.6841,0.0036359,RP11-89K10.1
ENSG00000112343,6,25963030,25991454,88,28,310136,2.6841,0.0036365,TRIM38
ENSG00000173540,3,49754277,49761384,19,7,317555,2.6837,0.0036405,GMPPB
ENSG00000204482,6,31553901,31556686,19,10,298503,2.6828,0.0036505,LST1
ENSG00000169519,11,28129795,28355054,71,15,315187,2.6818,0.003661,METTL15
ENSG00000251152,4,11470874,11479820,237,60,338268,2.6801,0.0036798,RP11-281P23.1
ENSG00000280022,17,43669987,43670735,4,2,262067,2.6794,0.0036873,NA
ENSG00000172046,3,49145479,49158371,20,4,297062,2.6762,0.0037228,USP19
ENSG00000079150,2,179328391,179343285,6,4,354185,2.6739,0.0037492,FKBP7
ENSG00000201050,4,165708442,165708548,32,8,319989,2.6733,0.0037551,RNU6-668P
ENSG00000239576,3,49795916,49796089,21,3,342060,2.6719,0.0037708,COX6CP14
ENSG00000080608,9,2804164,2844241,311,72,306634,2.6716,0.0037748,KIAA0020
ENSG00000248714,17,47438527,47447360,6,2,357024,2.6713,0.0037776,RP11-1079K10.3
ENSG00000237410,11,64413871,64427153,9,3,300837,2.671,0.0037813,AP001092.4
ENSG00000162078,16,2880170,2882285,12,1,351965,2.6705,0.0037871,ZG16B
ENSG00000231232,7,57882171,57882507,8,3,338276,2.6699,0.0037939,RP11-548K12.1
ENSG00000176920,19,49199232,49209207,33,3,322968,2.6695,0.0037984,FUT2
ENSG00000162415,1,45482071,45672228,99,23,318680,2.6686,0.0038082,ZSWIM5
ENSG00000177791,10,75391412,75401515,5,3,324957,2.668,0.0038151,MYOZ1
ENSG00000152818,6,144612965,145174170,615,70,331838,2.6603,0.003903,UTRN
ENSG00000233109,8,49826475,49826939,179,29,336349,2.6598,0.0039097,RP11-22C8.1
ENSG00000216360,6,5817654,5818599,35,9,319685,2.6596,0.0039118,RP1-182O16.2
ENSG00000100292,22,35776828,35790207,100,10,321204,2.6588,0.0039208,HMOX1
ENSG00000232075,10,65394077,65394587,37,9,254465,2.6586,0.0039237,MRPL35P2
ENSG00000166037,11,95523129,95565857,93,26,323978,2.6578,0.0039328,CEP57
ENSG00000251443,5,33229841,33255659,181,44,317923,2.6576,0.0039345,RP11-113I22.1
ENSG00000253348,5,170174051,170215654,112,27,324604,2.6567,0.0039451,MIR4454
ENSG00000255164,8,146218300,146220223,11,3,349932,2.6561,0.0039522,RP5-1047A19.4
ENSG00000200238,3,56219132,56219250,14,4,356508,2.6559,0.0039544,RNA5SP133
ENSG00000284543,1,31971827,32048907,192,24,332280,2.654,0.0039771,NA
ENSG00000112237,6,99990256,100016849,28,8,318362,2.6513,0.0040088,CCNC
ENSG00000177426,18,3411925,3459976,193,36,328046,2.6505,0.0040187,TGIF1
ENSG00000167074,22,41763337,41795330,44,11,324328,2.6502,0.0040218,TEF
ENSG00000224747,21,45889812,45892399,4,2,339075,2.649,0.0040367,AP001065.7
ENSG00000022567,8,142217265,142264328,58,15,330155,2.6473,0.0040563,SLC45A4
ENSG00000108433,17,45000441,45044366,71,16,326976,2.6469,0.0040611,GOSR2
ENSG00000237336,9,126254163,126255435,79,18,342500,2.6464,0.0040675,RP11-230L22.4
ENSG00000263847,18,9112402,9115875,7,4,265059,2.6428,0.004111,RP11-143J12.3
ENSG00000272267,8,9412654,9414030,18,5,316172,2.6427,0.0041125,RP11-375N15.2
ENSG00000259666,15,77934106,77944630,125,21,325335,2.6427,0.0041128,RP11-307C19.3
ENSG00000261390,16,79749129,79804460,187,46,341723,2.6426,0.0041141,RP11-345M22.2
ENSG00000123178,13,50486842,50510626,79,22,320658,2.641,0.0041326,SPRYD7
ENSG00000272767,10,65224989,65226323,8,5,346378,2.6398,0.0041481,JMJD1C-AS1
ENSG00000243449,4,2043720,2045697,150,27,334034,2.6388,0.0041595,C4orf48
ENSG00000226320,3,34200826,34604369,372,80,325830,2.6375,0.0041759,AC018359.1
ENSG00000204498,6,31515358,31526606,56,26,306431,2.6368,0.0041844,NFKBIL1
ENSG00000054282,1,243419358,243663394,621,90,318497,2.6365,0.0041883,SDCCAG8
ENSG00000274299,7,57338546,57342904,69,13,331295,2.6365,0.0041888,NA
ENSG00000229606,20,59654196,59655235,6,3,354912,2.6355,0.0042011,RP5-827L5.1
ENSG00000227038,7,75719749,75738097,101,23,306073,2.6354,0.0042015,AC005077.12
ENSG00000238325,1,167010672,167010773,22,8,333504,2.6354,0.0042015,snoU13
ENSG00000168763,2,97481982,97499648,6,3,284053,2.6342,0.0042173,CNNM3
ENSG00000254019,8,142264664,142266916,14,5,325051,2.6334,0.0042273,RP11-10J21.3
ENSG00000259223,15,60365753,60410519,61,12,294900,2.6333,0.004228,RP11-82L7.4
ENSG00000274386,1,43250703,43266489,16,6,296493,2.6327,0.0042354,NA
ENSG00000255303,11,57633770,57634751,4,1,285436,2.632,0.0042443,OR5BA1P
ENSG00000224486,6,30327055,30327688,25,7,324171,2.6315,0.0042502,HCG19P
ENSG00000205853,22,32755893,32767063,43,8,328763,2.63,0.0042695,RFPL3S
ENSG00000280005,4,155182887,155183345,2,1,357029,2.6296,0.0042746,NA
ENSG00000207361,8,28273965,28274068,14,5,331802,2.6295,0.0042751,RNU6-178P
ENSG00000143442,1,151375200,151431941,15,6,306716,2.6295,0.0042755,POGZ
ENSG00000232677,19,36803969,36822620,85,14,331765,2.6291,0.00428,LINC00665
ENSG00000257094,12,32160061,32160369,143,25,330549,2.629,0.0042817,RP11-50I19.1
ENSG00000172365,11,58189738,58190786,65,20,340252,2.6287,0.0042861,OR5B2
ENSG00000248978,8,85740808,85741714,8,3,302613,2.6267,0.0043109,RP11-98H4.1
ENSG00000204421,6,31686425,31689622,37,9,326516,2.6261,0.0043186,LY6G6C
ENSG00000245680,19,37672481,37701451,100,22,318319,2.626,0.0043192,ZNF585B
